x y z
"129481" 711777.29 5093553.12 464.6
"129501" 711774.59 5093474.47 464.55
"129521" 711771.97 5093402.18 464.51
"129541" 711778.18 5093648.27 464.5
"129561" 711773.16 5093473.89 464.54
"129581" 711773.68 5093526.38 464.8
"129601" 711776.88 5093662.63 464.22
"129621" 711768.5 5093367.71 464.6
"129641" 711771.89 5093517.07 464.61
"129661" 711771.42 5093519.84 464.56
"129681" 711764.05 5093266.22 464.59
"129701" 711774 5093667.44 464.5
"129721" 711773.63 5093661.1 464.51
"129741" 711762.3 5093274.87 464.65
"129761" 711773.2 5093698.58 464.39
"129781" 711762.92 5093366 464.46
"129801" 711770.06 5093657.08 464.48
"129821" 711762.94 5093433.95 464.56
"129841" 711764.15 5093507.46 464.89
"129861" 711761.28 5093435.5 464.42
"129881" 711765.15 5093598.19 467.37
"129901" 711758.44 5093398.21 464.53
"129921" 711765.96 5093691.89 464.27
"129941" 711754.96 5093313.73 464.72
"129961" 711762.35 5093610.58 467.57
"129981" 711759.61 5093532.16 465.27
"130001" 711753.99 5093353.85 464.58
"130021" 711762.83 5093698.42 464.25
"130041" 711750.86 5093290.16 464.76
"130061" 711760.87 5093687.84 464.48
"130081" 711754.24 5093457.43 465.19
"130101" 711756.97 5093589.12 467.68
"130121" 711753.2 5093476.51 466.18
"130141" 711757.77 5093690.74 464.21
"130161" 711749.36 5093398.63 464.49
"130181" 711752.69 5093546.14 467.89
"130201" 711756.11 5093691.58 464.31
"130221" 711744.45 5093288.07 464.66
"130241" 711754.47 5093688.61 464.32
"130261" 711751.56 5093584.81 467.66
"130281" 711750.17 5093574.37 468.62
"130301" 711749.53 5093568.32 468.56
"130321" 711748.41 5093574.52 468.47
"130341" 711751.2 5093696.96 465.26
"130361" 711739.29 5093284.7 464.71
"130381" 711749.41 5093696.05 465.23
"130401" 711740.62 5093408.75 464.57
"130421" 711747.82 5093700.04 465.19
"130441" 711740.17 5093432.09 464.64
"130461" 711745.71 5093695.36 465.2
"130481" 711740.07 5093496.91 466.37
"130501" 711738.52 5093468.09 467.13
"130521" 711744.07 5093702.98 464.9
"130541" 711740.36 5093565.16 469.35
"130561" 711736.01 5093449.04 466.58
"130581" 711737.17 5093521.49 469.39
"130601" 711731.43 5093340.4 464.96
"130621" 711738.78 5093650.34 467.32
"130641" 711732.25 5093452.16 467.14
"130661" 711737.57 5093680.11 465.8
"130681" 711727.01 5093318.03 465.07
"130701" 711733.71 5093609.86 467.61
"130721" 711728.52 5093456.24 467.88
"130741" 711728.35 5093487.42 468.86
"130761" 711725.86 5093429.79 465.29
"130781" 711730.31 5093625.37 467.31
"130801" 711720.12 5093267.18 464.96
"130821" 711726.36 5093521.35 470.03
"130841" 711725.36 5093512.86 470.24
"130861" 711720.5 5093366.93 464.76
"130881" 711727.01 5093630.92 467.01
"130901" 711722.37 5093473.92 468.97
"130921" 711721.88 5093490.72 469.65
"130941" 711725.78 5093668.79 466.48
"130961" 711716.82 5093352.49 464.8
"130981" 711722.97 5093612.72 468.21
"131001" 711723.14 5093636.59 466.78
"131021" 711717.17 5093443.78 469.56
"131041" 711722.4 5093671.9 466.46
"131061" 711712.59 5093339.47 464.86
"131081" 711721.76 5093715.64 464.47
"131101" 711714.28 5093437.37 468.97
"131121" 711718.87 5093664.15 466.77
"131141" 711707.48 5093259.48 466.71
"131161" 711713.52 5093497.59 470.73
"131181" 711712.11 5093478.09 470.39
"131201" 711708.34 5093366.77 464.97
"131221" 711715.72 5093658.97 466.91
"131241" 711715.42 5093656.75 466.96
"131261" 711707.09 5093365.66 464.89
"131281" 711712.65 5093597.37 469.49
"131301" 711715.2 5093714.75 464.41
"131321" 711710.98 5093554.28 470.68
"131341" 711706.05 5093409.11 468
"131361" 711712 5093656.53 467.08
"131381" 711704.44 5093412.22 468.22
"131401" 711710.18 5093656.39 467.14
"131421" 711699.36 5093282.8 464.91
"131441" 711706.38 5093553.12 471.56
"131461" 711705.19 5093535.13 471.51
"131481" 711700.43 5093397.21 468.19
"131501" 711708.4 5093719.39 464.28
"131521" 711695.98 5093289.92 464.95
"131541" 711704.35 5093616.9 470.22
"131561" 711704.85 5093653.69 467.38
"131581" 711697.64 5093400.82 468.86
"131601" 711697.9 5093430.71 469.86
"131621" 711703.71 5093674.91 466.61
"131641" 711695.5 5093390.04 468.8
"131661" 711701.33 5093639.71 468.27
"131681" 711701.2 5093647.76 467.81
"131701" 711698.1 5093574.33 470.95
"131721" 711701.25 5093717.8 464.33
"131741" 711696.55 5093544.34 471.87
"131761" 711694.7 5093511.32 471.94
"131781" 711699.38 5093712.51 464.01
"131801" 711692.15 5093453.09 471.17
"131821" 711691.26 5093448.01 471.04
"131841" 711697.95 5093721.46 464.06
"131861" 711690.2 5093446.58 471.54
"131881" 711691.45 5093518.71 472.36
"131901" 711696.23 5093719.74 464.52
"131921" 711690.51 5093513.89 472.69
"131941" 711691.88 5093606.07 469.97
"131961" 711684.95 5093391.19 469.8
"131981" 711692.17 5093701.09 464.05
"132001" 711691.14 5093667.93 466.45
"132021" 711682.67 5093392.85 469.56
"132041" 711690.14 5093690.47 463.91
"132061" 711691.09 5093730.2 463.8
"132081" 711688.33 5093627.24 469.1
"132101" 711683.41 5093482.11 471.95
"132121" 711689.07 5093712.58 463.95
"132141" 711688.3 5093691.88 463.93
"132161" 711680.76 5093425.82 470.98
"132181" 711683.64 5093553.67 472.05
"132201" 711687.41 5093713.5 463.77
"132221" 711685.01 5093626.68 469.16
"132241" 711675.06 5093302.09 464.89
"132261" 711682.15 5093556.52 472.56
"132281" 711686.29 5093732.9 462.88
"132301" 711682.82 5093604.59 470.73
"132321" 711676.95 5093408.91 470.79
"132341" 711679.83 5093532.33 473.12
"132361" 711684.53 5093728.68 463.85
"132381" 711677.59 5093484.68 472.43
"132401" 711681.9 5093690.12 464.41
"132421" 711681.69 5093692.45 463.85
"132441" 711669.21 5093279.32 465.81
"132461" 711680.72 5093708.12 463.95
"132481" 711676.25 5093549.81 473.05
"132501" 711670.67 5093386.6 470.49
"132521" 711679.43 5093722.64 463.96
"132541" 711678.84 5093708.75 463.89
"132561" 711667.53 5093337.85 466.51
"132581" 711675.19 5093617.85 469.94
"132601" 711675.14 5093632.72 469.46
"132621" 711665.86 5093350.91 466.87
"132641" 711673.48 5093620.57 469.87
"132661" 711676.74 5093752.66 462.91
"132681" 711672.82 5093615.9 470.11
"132701" 711662.95 5093315.38 465.93
"132721" 711671.58 5093614.45 470.22
"132741" 711675.11 5093754.5 462.94
"132761" 711673.43 5093700.46 463.95
"132781" 711661.06 5093307.89 465.41
"132801" 711669.99 5093614.36 470.37
"132821" 711673.4 5093751.15 463.84
"132841" 711665.97 5093501.14 473.25
"132861" 711662.21 5093402.39 470.91
"132881" 711668.78 5093632.68 469.78
"132901" 711672.05 5093758.18 463.84
"132921" 711665.51 5093533.22 474.16
"132941" 711657.87 5093315.42 466.44
"132961" 711665.72 5093573.22 473.66
"132981" 711670.25 5093749.54 463.88
"133001" 711669.98 5093744.19 463.89
"133021" 711665.11 5093577.02 473.69
"133041" 711656.61 5093331.13 466.14
"133061" 711665.85 5093649.35 469.02
"133081" 711668.77 5093759.58 463.81
"133101" 711667.29 5093715.7 464.06
"133121" 711656.91 5093389.99 470.2
"133141" 711658.25 5093445.73 472.68
"133161" 711665.83 5093722.47 464.05
"133181" 711666.97 5093761.29 463.91
"133201" 711665.52 5093719.56 464.06
"133221" 711652.89 5093344.64 467.01
"133241" 711662.87 5093687.76 465.38
"133261" 711664.84 5093757.61 463.84
"133281" 711663.88 5093731.08 464.22
"133301" 711654.56 5093439.37 472.36
"133321" 711654.96 5093472.83 473.43
"133341" 711662.19 5093735.43 463.83
"133361" 711662.58 5093752.37 463.79
"133381" 711657.75 5093594.41 471.83
"133401" 711650.48 5093396.93 471.13
"133421" 711656.55 5093598.94 471.8
"133441" 711660.87 5093758.19 463.74
"133461" 711659.89 5093731.73 463.77
"133481" 711655.6 5093589.4 472.06
"133501" 711647.37 5093364 468.51
"133521" 711653.99 5093574.05 473.78
"133541" 711658.43 5093741.82 463.83
"133561" 711658.2 5093740.3 463.86
"133581" 711648.83 5093451.07 472.71
"133601" 711648.93 5093476.59 473.85
"133621" 711657.04 5093766.1 463.95
"133641" 711648.09 5093488.89 474.54
"133661" 711646.74 5093475.34 474.05
"133681" 711653.67 5093726.53 463.87
"133701" 711654.63 5093761.9 463.88
"133721" 711649.64 5093603.9 472.14
"133741" 711644.26 5093471.52 473.82
"133761" 711652.14 5093751.69 463.79
"133781" 711651.79 5093745.97 463.74
"133801" 711647.41 5093604.88 472.14
"133821" 711640.31 5093419.78 472.16
"133841" 711648.8 5093715.82 463.95
"133861" 711649.62 5093747.45 464.02
"133881" 711638.17 5093406.56 470.47
"133901" 711639.8 5093473.17 473.78
"133921" 711647.59 5093755.74 463.92
"133941" 711636.01 5093408.93 471.03
"133961" 711635.29 5093404.59 470.1
"133981" 711644.85 5093732.74 463.9
"134001" 711644.54 5093730.25 463.96
"134021" 711634.08 5093434.65 472.73
"134041" 711642.92 5093748.79 464.16
"134061" 711642.83 5093751.64 464.04
"134081" 711633.82 5093470.62 474.07
"134101" 711631.6 5093426.89 471.92
"134121" 711639.64 5093713.64 463.86
"134141" 711640.68 5093753.46 463.98
"134161" 711634.7 5093557.07 475.87
"134181" 711633.59 5093561.16 475.35
"134201" 711638.29 5093743.27 464.04
"134221" 711638.34 5093749.36 464.07
"134241" 711632.82 5093563.67 475.34
"134261" 711623.45 5093308.15 466.59
"134281" 711633.52 5093637.84 470.41
"134301" 711636.64 5093760.27 463.96
"134321" 711632.1 5093607.89 472.47
"134341" 711621.81 5093316.71 467
"134361" 711633.76 5093728.97 463.94
"134381" 711634.68 5093762.09 464
"134401" 711632.63 5093699.03 464.96
"134421" 711620.06 5093319.91 467.52
"134441" 711631.14 5093706.71 464.04
"134461" 711632.6 5093759.64 464.04
"134481" 711627.62 5093588.58 473.76
"134501" 711617.48 5093293.25 468.27
"134521" 711626.43 5093591.45 473.65
"134541" 711630.61 5093761.95 463.99
"134561" 711621.72 5093466.49 473.38
"134581" 711621.61 5093482.18 474.08
"134601" 711628.76 5093760.6 463.98
"134621" 711620.75 5093488.06 474.7
"134641" 711617.71 5093415.3 471.06
"134661" 711624.4 5093659.08 469.64
"134681" 711625.85 5093730.41 464.15
"134701" 711616.01 5093410.63 470.61
"134721" 711624.7 5093744.4 464.01
"134741" 711619.34 5093544.11 476.38
"134761" 711619.72 5093600.36 473.21
"134781" 711623.04 5093751.34 463.95
"134801" 711612.13 5093375.76 467.61
"134821" 711616.91 5093543.52 476.42
"134841" 711621.22 5093744.21 463.99
"134861" 711612.75 5093434.21 471.54
"134881" 711615.16 5093533.94 476.33
"134901" 711617.12 5093642.34 470.96
"134921" 711607.81 5093317.4 468.88
"134941" 711618.08 5093745.87 463.9
"134961" 711607.91 5093364.29 468.43
"134981" 711616.35 5093742.26 464.12
"135001" 711610.83 5093529.1 476.21
"135021" 711614.85 5093741.02 464.06
"135041" 711608.53 5093491.92 474.95
"135061" 711613.2 5093734.18 464.1
"135081" 711603.68 5093347.75 468.74
"135101" 711606.22 5093484.09 473.84
"135121" 711608.39 5093618.82 472.32
"135141" 711604.33 5093459.94 472.52
"135161" 711607.56 5093658.38 470.13
"135181" 711602.99 5093457.96 472.41
"135201" 711603.76 5093519.34 475.68
"135221" 711605.01 5093621.18 471.9
"135241" 711597.81 5093280.77 471.56
"135261" 711605.5 5093727.32 466.06
"135281" 711601.68 5093517.92 475.53
"135301" 711600.96 5093520.37 475.64
"135321" 711602.85 5093672.1 469.44
"135341" 711595.87 5093307.97 469.84
"135361" 711601.6 5093672.71 469.49
"135381" 711598.78 5093513.97 475.26
"135401" 711598.04 5093511.01 475.07
"135421" 711600.09 5093689.17 468.9
"135441" 711594.61 5093386.08 466.23
"135461" 711596.56 5093513.89 475.14
"135481" 711595.98 5093513.28 475.13
"135501" 711593.01 5093384.85 466.21
"135521" 711594.5 5093511.75 475.02
"135541" 711593.03 5093465.02 472.37
"135561" 711593.07 5093511.72 475.19
"135581" 711590.1 5093362.57 467.63
"135601" 711593.08 5093606.25 473.04
"135621" 711588.7 5093335.61 470.31
"135641" 711592.04 5093678.32 469.25
"135661" 711588.3 5093443.84 470.32
"135681" 711589.24 5093578.57 475.69
"135701" 711587.65 5093500.88 474.17
"135721" 711588.97 5093729.17 467.34
"135741" 711584.77 5093332.11 471.19
"135761" 711586.38 5093532.13 475.91
"135781" 711585.51 5093520.55 475.49
"135801" 711584.46 5093503.72 474.68
"135821" 711584.47 5093582.16 474.86
"135841" 711582.06 5093360.16 467.94
"135861" 711582.98 5093503.23 474.57
"135881" 711580.58 5093335.55 471.99
"135901" 711581.52 5093535.88 475.7
"135921" 711580.46 5093498.26 474.07
"135941" 711578.89 5093301.51 471.24
"135961" 711580.03 5093644.76 471.31
"135981" 711578.42 5093456.06 471.69
"136001" 711577.28 5093275.74 471.74
"136021" 711578.2 5093504.74 474.64
"136041" 711577.21 5093494.63 474.09
"136061" 711575.87 5093281.77 471.73
"136081" 711576.29 5093464.75 472.13
"136101" 711576.22 5093621.9 472.14
"136121" 711574.83 5093380.18 468.93
"136141" 711574.85 5093483.13 472.78
"136161" 711574.62 5093692.85 468.97
"136181" 711573.77 5093458.43 471.82
"136201" 711573.26 5093482.01 472.75
"136221" 711572.79 5093544 476.05
"136241" 711571.54 5093286.8 470.99
"136261" 711571.63 5093664.78 470.21
"136281" 711570.58 5093429.22 468.52
"136301" 711570.27 5093474.76 472.14
"136321" 711569.43 5093473.21 471.99
"136341" 711568.86 5093472.51 471.95
"136361" 711568.29 5093503.97 474.22
"136381" 711567.4 5093465.53 471.47
"136401" 711566.54 5093698.07 468.76
"136421" 711565.88 5093448.02 470.71
"136441" 711565.01 5093626.22 471.92
"136461" 711564.35 5093455.38 470.74
"136481" 711563.48 5093460.8 471.12
"136501" 711562.83 5093463.96 471.34
"136521" 711562.11 5093499.21 473.71
"136541" 711562.28 5093283.36 471.87
"136561" 711561.52 5093489.35 473.51
"136581" 711560.65 5093462.33 471.22
"136601" 711560.97 5093299.86 472.66
"136621" 711560.09 5093505.25 474.15
"136641" 711559.52 5093526.81 474.78
"136661" 711559.85 5093309.2 472.57
"136681" 711558.57 5093574.3 475.19
"136701" 711558.2 5093450.69 470.38
"136721" 711558.61 5093320.95 471.92
"136741" 711557.77 5093451.69 470.27
"136761" 711556.24 5093674.93 470.16
"136781" 711557.14 5093465.89 472.04
"136801" 711557.36 5093336.84 469.73
"136821" 711556.48 5093520.96 474.24
"136841" 711555.76 5093554.02 475.09
"136861" 711556.42 5093332.48 470.42
"136881" 711555.53 5093433.46 469.33
"136901" 711553.86 5093678.56 469.78
"136921" 711554.85 5093453.43 470.89
"136941" 711555.48 5093322.03 471.87
"136961" 711553.27 5093629.43 471.48
"136981" 711553.92 5093420.7 468.87
"137001" 711553.49 5093419.43 468.85
"137021" 711552.52 5093539.65 474.37
"137041" 711553.24 5093356.76 470.48
"137061" 711551.36 5093602.76 473.18
"137081" 711551.89 5093407.45 468.73
"137101" 711550.05 5093606.29 472.78
"137121" 711550.63 5093415.61 468.79
"137141" 711550.27 5093415.74 468.81
"137161" 711549.45 5093413.13 468.77
"137181" 711548.52 5093501.15 473.02
"137201" 711547.47 5093552.61 474.33
"137221" 711547.79 5093394.66 469.07
"137241" 711546.99 5093501.78 472.86
"137261" 711546.73 5093406.46 468.63
"137281" 711545.99 5093455.22 470.8
"137301" 711544.82 5093502.61 472.77
"137321" 711544.96 5093397.88 468.6
"137341" 711542.19 5093686.83 469.79
"137361" 711543.2 5093521.76 473.69
"137381" 711542.83 5093458.18 471.06
"137401" 711540.71 5093638.41 470.97
"137421" 711541.24 5093474.72 472.2
"137441" 711540.21 5093476.92 472.16
"137461" 711537.01 5093693.73 469.38
"137481" 711538.42 5093424.93 469.05
"137501" 711536.57 5093573.86 473.63
"137521" 711537.26 5093393.43 468.64
"137541" 711534.82 5093613.96 472.25
"137561" 711534.88 5093509.3 472.5
"137581" 711535.44 5093301.92 473.21
"137601" 711531.02 5093719.46 468.63
"137621" 711532.05 5093465.77 470.73
"137641" 711531.32 5093390.18 468.65
"137661" 711529.84 5093526.69 472.29
"137681" 711528.79 5093563.33 472.57
"137701" 711529.59 5093386.48 468.54
"137721" 711528.31 5093502.4 472.5
"137741" 711526.78 5093582.26 472.99
"137761" 711527.88 5093363.79 469.24
"137781" 711526.26 5093533.84 472.09
"137801" 711524.84 5093626.38 471.71
"137821" 711526.01 5093385.85 468.6
"137841" 711524.79 5093508.57 472.58
"137861" 711522.71 5093694.05 469.42
"137881" 711524.95 5093322.39 472.55
"137901" 711522.51 5093584.81 472.75
"137921" 711522.4 5093483.18 471.82
"137941" 711522.52 5093392.05 468.69
"137961" 711520.75 5093613.11 471.99
"137981" 711520.96 5093493.33 472.37
"138001" 711521.45 5093375.28 468.75
"138021" 711519.07 5093605.87 472.36
"138041" 711518.94 5093547.98 471.77
"138061" 711519.64 5093377.01 468.3
"138081" 711516.71 5093698.41 469.31
"138101" 711517.99 5093414.97 467.1
"138121" 711517.48 5093412.15 467
"138141" 711514.54 5093704.52 469
"138161" 711516.06 5093432.29 467.3
"138181" 711516.9 5093329.24 471.31
"138201" 711515.45 5093444.77 468.82
"138221" 711512.85 5093687.63 469.45
"138241" 711514.63 5093375.61 468.24
"138261" 711513.57 5093440.8 468.38
"138281" 711511.75 5093535.64 471.73
"138301" 711512.64 5093358.61 468.42
"138321" 711511 5093514.39 472.09
"138341" 711509.28 5093630.52 471.33
"138361" 711510.35 5093409.54 467.03
"138381" 711509.76 5093397.29 467
"138401" 711509.09 5093485.53 471.64
"138421" 711506.07 5093735.89 467.1
"138441" 711507.88 5093474.39 470.44
"138461" 711508.32 5093379.73 467.99
"138481" 711507.59 5093405.24 467.01
"138501" 711507.03 5093487.71 471.49
"138521" 711505.24 5093605.88 471.37
"138541" 711506.06 5093407.89 467.15
"138561" 711505.84 5093364.35 468.39
"138581" 711504.8 5093472.91 470.22
"138601" 711503.53 5093512.65 471.67
"138621" 711503.92 5093400.65 466.97
"138641" 711503.81 5093366.31 468.35
"138661" 711502.88 5093472.48 470.04
"138681" 711501.65 5093501.88 471.53
"138701" 711501.91 5093402.66 466.83
"138721" 711501.28 5093406.02 466.94
"138741" 711499.67 5093600.66 471.46
"138761" 711499.75 5093423.43 466.83
"138781" 711500.65 5093294.39 472.55
"138801" 711499.17 5093414.47 466.73
"138821" 711497.36 5093633.54 470.46
"138841" 711497.91 5093440.93 468.88
"138861" 711498.15 5093384.09 467.71
"138881" 711497.46 5093403.08 466.9
"138901" 711496.44 5093541.94 470.57
"138921" 711495.56 5093528.47 470.34
"138941" 711496.19 5093360.34 468.79
"138961" 711495.08 5093413.83 466.91
"138981" 711492.33 5093734.74 466.34
"139001" 711494.72 5093270.91 469.94
"139021" 711493.21 5093413.64 466.98
"139041" 711491.75 5093416.68 467.33
"139061" 711489.62 5093608.25 470.64
"139081" 711489.36 5093524.37 470.13
"139101" 711490.39 5093264.54 470.35
"139121" 711488.15 5093530.14 469.88
"139141" 711487.08 5093592.71 470.68
"139161" 711487.28 5093359.34 469.03
"139181" 711484.93 5093519.3 469.91
"139201" 711483.87 5093494.04 470.35
"139221" 711482.86 5093366.48 469
"139241" 711481.34 5093493.61 470.23
"139261" 711479.92 5093610.82 470.55
"139281" 711479.83 5093350.65 469.24
"139301" 711476.91 5093721.02 465.44
"139321" 711477.57 5093428.63 469.24
"139341" 711476.57 5093439.69 468.67
"139361" 711475.01 5093580.74 469.71
"139381" 711474.77 5093356.38 469.48
"139401" 711472.69 5093557.95 469.11
"139421" 711472.19 5093424.79 469.98
"139441" 711470.61 5093573.43 469.42
"139461" 711469.8 5093467.01 468.97
"139481" 711468.88 5093451.76 469.95
"139501" 711467.93 5093467.7 469.14
"139521" 711466.64 5093548.69 468.65
"139541" 711466.72 5093344.53 469.06
"139561" 711464.99 5093689.06 466.81
"139581" 711465.71 5093270.75 471.16
"139601" 711464.29 5093580.8 468.76
"139621" 711464.03 5093497.49 469.39
"139641" 711463.85 5093414.01 472.17
"139661" 711462.73 5093576.96 468.69
"139681" 711463.07 5093254.75 471.52
"139701" 711461.93 5093647.28 469.47
"139721" 711461.93 5093295.47 472.14
"139741" 711461.79 5093264.32 471.6
"139761" 711460.2 5093714.19 463.81
"139781" 711460.58 5093264.55 471.62
"139801" 711460.43 5093306.32 471.01
"139821" 711459.3 5093709.14 463.66
"139841" 711459.13 5093339.18 469.01
"139861" 711459.03 5093376.08 471.88
"139881" 711458.32 5093694.21 465.28
"139901" 711458.12 5093499.95 469.52
"139921" 711457.75 5093263.34 471.8
"139941" 711456.96 5093716.62 463.68
"139961" 711456.42 5093352.27 469.24
"139981" 711456.3 5093413.21 472.29
